index,score
"(2361, '42884')",0.007242234
"(2361, '28449')",0.008925664
"(2361, '3578')",0.006114972
"(2361, '1348')",0.008561503
"(2361, '6985')",0.007001524
"(2361, '25209')",0.006073474
"(2361, '21372')",0.018095938
"(6072, '6026')",0.036022179
"(6072, '38490')",0.006078723
"(6072, '4641')",0.00460805
"(6072, '16448')",0.005951159
"(6072, '17779')",0.00986026
"(6072, '17921')",0.005647781
"(6072, '39669')",0.217084482
"(6072, '32029')",0.013399928
"(6072, '24298')",0.018930884
"(6072, '23151')",0.006894732
"(6072, '8481')",0.008922661
"(6072, '39979')",0.006295636
"(6072, '40285')",0.006915519
"(6072, '16183')",0.171632022
"(6072, '19399')",0.0058955
"(6072, '18822')",0.004862422
"(6072, '4723')",0.026559722
"(6072, '43496')",0.082705304
"(6072, '9661')",0.047216009
"(6072, '17033')",0.004806063
"(6072, '23844')",0.00593035
"(6072, '9996')",0.007659091
"(6072, '13773')",0.006098706
"(6072, '39114')",0.006198169
"(6072, '11002')",0.006601362
"(6072, '31912')",0.005849617
"(6072, '19531')",0.098834619
"(6072, '9562')",0.076004058
"(6072, '5025')",0.107845806
"(6072, '5830')",0.012564612
"(6072, '9163')",0.006334757
"(6072, '42441')",0.006934099
"(6072, '31961')",0.009819794
"(6072, '6371')",0.03154188
"(6072, '28090')",0.008059742
"(6072, '41213')",0.0058579
"(6072, '29701')",0.005984986
"(6072, '21741')",0.013534276
"(6072, '34562')",0.009900481
"(6072, '27720')",0.008500899
"(6072, '31230')",0.006599993
"(6072, '10061')",0.007670693
"(6072, '39860')",0.017608143
"(6072, '22762')",0.006618496
"(6072, '26715')",0.030941563
"(6072, '9215')",0.009772126
"(6072, '2502')",0.008947768
"(6072, '33986')",0.025036357
"(6072, '23590')",0.006435327
"(6072, '14825')",0.089522906
"(6072, '33170')",0.005780526
"(6072, '17316')",0.006653723
"(6072, '37602')",0.014286129
"(6072, '8525')",0.081668042
"(6072, '11328')",0.007748553
"(6072, '23141')",0.005705815
"(6072, '21600')",0.006428721
"(6072, '26970')",0.080050685
"(6072, '25056')",0.010399719
"(6072, '18513')",0.00865985
"(6072, '8138')",0.005797885
"(6072, '16085')",0.013708433
"(6072, '18038')",0.007073143
"(6072, '38173')",0.021161191
"(6072, '8550')",0.037466578
"(6072, '9833')",0.00818743
"(6072, '28385')",0.008264102
"(6072, '32295')",0.005375712
"(6072, '39670')",0.191061988
"(6072, '41615')",0.009124677
"(6072, '14952')",0.005523588
"(6072, '1634')",0.078670688
"(6072, '8185')",0.008152669
"(6072, '28405')",0.020000139
"(6072, '32283')",0.00869647
"(6072, '31883')",0.055520851
"(6072, '10891')",0.005476851
"(6072, '9561')",0.010707519
"(6072, '1065')",0.006585968
"(6072, '3720')",0.055050593
"(6072, '24095')",0.007506299
"(6072, '32125')",0.006317513
"(6072, '43271')",0.00930734
"(6072, '15913')",0.006251776
"(6072, '21875')",0.008241833
"(6072, '22672')",0.006199668
"(6072, '33909')",0.009214981
"(6072, '3986')",0.068776503
"(6072, '38152')",0.005131883
"(6072, '26517')",0.008428182
"(6072, '38917')",0.005996594
"(6072, '15448')",0.006597436
"(6072, '1354')",0.005955821
"(6072, '13826')",0.006021161
"(6072, '38607')",0.012601006
"(6072, '5024')",0.008472848
"(6072, '31770')",0.006122261
"(6072, '19817')",0.036570352
"(6072, '25995')",0.010423926
"(6072, '18224')",0.006488023
"(21, '4439')",0.005788347
"(21, '43067')",0.033042528
"(21, '41402')",0.005303772
"(21, '23145')",0.008017793
"(21, '22757')",0.006671107
"(21, '34385')",0.006562968
"(21, '1868')",0.007814735
"(21, '20239')",0.008943768
"(21, '36988')",0.006721528
"(21, '10981')",0.007012333
"(21, '29957')",0.043477379
"(21, '39361')",0.013285046
"(21, '31903')",0.009154892
"(21, '19419')",0.005691887
"(21, '32566')",0.004878213
"(21, '20826')",0.00545089
"(21, '23184')",0.005420814
"(21, '25368')",0.024818208
"(21, '35634')",0.013218158
"(21, '16997')",0.01311695
"(21, '21802')",0.008070736
"(21, '9149')",0.103536971
"(21, '4809')",0.011073723
"(21, '21200')",0.008479857
"(21, '11297')",0.007163575
"(21, '18082')",0.006027752
"(21, '16514')",0.006569357
"(21, '37731')",0.010634174
"(21, '10679')",0.008372041
"(21, '13329')",0.005588942
"(21, '27287')",0.028310303
"(21, '14683')",0.058644537
"(21, '2877')",0.013458383
"(21, '37773')",0.019953825
"(21, '14335')",0.006082112
"(21, '40758')",0.010134974
"(21, '18855')",0.033893421
"(21, '21638')",0.072035193
"(21, '22656')",0.009479305
"(21, '16307')",0.007655435
"(21, '2673')",0.006797741
"(21, '43783')",0.033369649
"(21, '23155')",0.007205281
"(21, '29835')",0.009237817
"(21, '6055')",0.105128713
"(21, '35638')",0.008762104
"(21, '22165')",0.106440008
"(21, '1364')",0.008215178
"(21, '32791')",0.037353061
"(21, '26373')",0.008171751
"(21, '39909')",0.006536375
"(21, '17361')",0.005563503
"(21, '23810')",0.01640051
"(21, '33759')",0.008994316
"(21, '32349')",0.012405406
"(21, '43467')",0.006238658
"(21, '3072')",0.014689541
"(21, '24507')",0.010051629
"(21, '3465')",0.006860233
"(21, '35653')",0.008193426
"(21, '11322')",0.006083043
"(21, '2235')",0.009312956
"(21, '28685')",0.025468402
"(21, '29882')",0.006791656
"(21, '43527')",0.058061562
"(21, '28009')",0.00551429
"(21, '40955')",0.016677819
"(21, '10668')",0.011142842
"(21, '31659')",0.010106746
"(21, '14363')",0.005689259
"(21, '8650')",0.023773698
"(21, '24077')",0.007424043
"(21, '28020')",0.011924344
"(21, '38350')",0.011750939
"(21, '31883')",0.04884987
"(21, '11953')",0.007748956
"(21, '26343')",0.07460247
"(21, '5962')",0.007512842
"(21, '14931')",0.008245273
"(21, '5230')",0.056370068
"(21, '33036')",0.007216323
"(21, '40306')",0.01365205
"(21, '33630')",0.021777444
"(21, '16629')",0.009765004
"(21, '33398')",0.005754013
"(21, '32707')",0.007086577
"(21, '16071')",0.006431785
"(21, '21572')",0.01243387
"(21, '40612')",0.005131489
"(21, '20258')",0.012913129
"(21, '2381')",0.005657722
"(21, '39002')",0.009244405
"(21, '34558')",0.008961877
"(21, '3383')",0.005475784
"(21, '15686')",0.006295326
"(21, '35601')",0.010058927
"(21, '30791')",0.059047371
"(21, '12141')",0.006640618
"(21, '3747')",0.007127365
"(21, '3466')",0.004832954
"(9, '3654')",0.007191836
"(9, '6590')",0.014110674
"(9, '7469')",0.005968224
"(9, '10733')",0.006642525
"(9, '9161')",0.00831833
"(9, '14930')",0.010677808
"(9, '12976')",0.007908944
"(9, '23326')",0.007131608
"(9, '31559')",0.006522787
"(9, '26660')",0.006637459
"(9, '19882')",0.013912647
"(9, '3432')",0.008559266
"(9, '34987')",0.005956183
"(9, '34434')",0.010684444
"(9, '42652')",0.009037763
"(9, '40852')",0.005544441
"(9, '2594')",0.005189533
"(9, '40161')",0.00610392
"(9, '37408')",0.00964598
"(9, '17136')",0.007673797
"(9, '35891')",0.006886699
"(9, '35872')",0.00661009
"(9, '36576')",0.017470848
"(9, '18705')",0.007252797
"(9, '31367')",0.008669754
"(9, '11280')",0.005707921
"(9, '18021')",0.007383138
"(9, '40163')",0.007555614
"(9, '7027')",0.005134713
"(9, '9654')",0.005687177
"(9, '13619')",0.005950369
"(9, '30579')",0.007538716
"(9, '34070')",0.022107704
"(9, '42099')",0.018986341
"(9, '8214')",0.00462117
"(9, '21204')",0.00706539
"(9, '28227')",0.010678443
"(9, '29000')",0.024649173
"(9, '4466')",0.008070428
"(9, '39862')",0.006433044
"(9, '35320')",0.021158863
"(9, '30851')",0.012007453
"(9, '21227')",0.006020505
"(9, '22836')",0.027788203
"(9, '737')",0.01141814
"(9, '350')",0.005720654
"(9, '31798')",0.005360187
"(9, '28727')",0.006068018
"(9, '36241')",0.009878336
"(9, '16751')",0.019964019
"(9, '14212')",0.01915884
"(9, '22975')",0.007132841
"(9, '11822')",0.007767476
"(9, '38111')",0.005362306
"(9, '30089')",0.005473707
"(9, '21368')",0.005569078
"(9, '27358')",0.038314309
"(9, '28875')",0.012204408
"(9, '29687')",0.010991104
"(9, '14427')",0.006108588
"(9, '31779')",0.022463577
"(9, '3792')",0.082587019
"(9, '12304')",0.006800346
"(9, '15677')",0.006994924
"(9, '12208')",0.066064075
"(9, '15605')",0.008407296
"(9, '19980')",0.006008643
"(9, '39008')",0.005609438
"(9, '5825')",0.006054753
"(9, '37352')",0.008464083
"(9, '21709')",0.01499239
"(9, '5302')",0.01200854
"(9, '20297')",0.008380699
"(9, '20184')",0.006797664
"(9, '18658')",0.007507525
"(9, '1731')",0.02720038
"(9, '292')",0.013307117
"(9, '1382')",0.005486542
"(9, '34591')",0.005839787
"(9, '9197')",0.014824675
"(9, '22598')",0.039552364
"(9, '27626')",0.007294922
"(9, '43760')",0.007264118
"(9, '20121')",0.005510766
"(9, '18308')",0.005796637
"(9, '33941')",0.006197282
"(9, '5614')",0.007337212
"(9, '39357')",0.009599827
"(9, '20129')",0.015796263
"(9, '9300')",0.007373919
"(9, '2992')",0.015872318
"(9, '26414')",0.006353499
"(9, '444')",0.006003968
"(9, '30169')",0.006067593
"(9, '30663')",0.006428852
"(9, '5994')",0.00627632
"(9, '19920')",0.015587803
"(9, '5108')",0.008282217
"(9, '3770')",0.006662064
"(9, '25302')",0.011568052
"(2331, '7240')",0.006297961
"(2331, '20969')",0.007696445
"(2331, '35460')",0.555197001
"(2331, '39530')",0.011334243
"(2331, '33268')",0.01168847
"(2331, '30491')",0.588263154
"(2331, '23539')",0.018593049
"(2331, '21637')",0.010963662
"(2331, '14059')",0.007785688
"(2331, '33294')",0.007174864
"(2331, '42902')",0.01643254
"(2331, '43767')",0.583604217
"(2331, '4619')",0.012402788
"(2331, '33410')",0.00998598
"(2331, '9096')",0.580732286
"(2331, '13615')",0.006154887
"(2331, '23275')",0.58346951
"(2331, '34339')",0.006872215
"(2331, '23511')",0.011893327
"(2331, '30723')",0.585486829
"(2331, '33132')",0.008639806
"(2331, '43141')",0.008381912
"(2331, '31554')",0.008747348
"(2331, '15451')",0.563488066
"(2331, '29935')",0.012484108
"(2331, '32859')",0.584888756
"(2331, '40119')",0.007040845
"(2331, '43330')",0.602368653
"(2331, '5441')",0.008423031
"(2331, '25157')",0.536362708
"(2331, '14169')",0.579669774
"(2331, '13688')",0.009013083
"(2331, '35823')",0.007510091
"(2331, '15394')",0.00666308
"(2331, '11977')",0.541977108
"(2331, '16611')",0.5658409
"(2331, '14520')",0.565981686
"(2331, '9383')",0.011318987
"(2331, '15205')",0.028342839
"(2331, '371')",0.01037188
"(2331, '23446')",0.010308533
"(2331, '36929')",0.007113243
"(2331, '28506')",0.00786189
"(2331, '21824')",0.034710098
"(2331, '43328')",0.597201526
"(2331, '18814')",0.007229073
"(2331, '39326')",0.508544207
"(2331, '33959')",0.085170388
"(2331, '31663')",0.007571359
"(2331, '15880')",0.008545022
"(2331, '17818')",0.007493412
"(2331, '43279')",0.012007589
"(2331, '31166')",0.008765852
"(2331, '17605')",0.006045336
"(2331, '4853')",0.010004566
"(2331, '3499')",0.007180978
"(2331, '16547')",0.587604284
"(2331, '14486')",0.007016561
"(2331, '30212')",0.537040174
"(2331, '6869')",0.008290054
"(2331, '34663')",0.009925663
"(2331, '32381')",0.009218633
"(2331, '39497')",0.026206046
"(2331, '39460')",0.578748047
"(2331, '11693')",0.58617866
"(2331, '27075')",0.008529898
"(2331, '6668')",0.009205829
"(2331, '10943')",0.008100325
"(2331, '2935')",0.58248502
"(2331, '16478')",0.533539414
"(2331, '42857')",0.00887698
"(2331, '6729')",0.015074681
"(2331, '22919')",0.008219394
"(2331, '1955')",0.009391731
"(2331, '42755')",0.012209916
"(2331, '9221')",0.018115066
"(2331, '13500')",0.005839897
"(2331, '32442')",0.588480711
"(2331, '19301')",0.573665142
"(2331, '31385')",0.006655955
"(2331, '42249')",0.588509977
"(2331, '5618')",0.595366359
"(2331, '14061')",0.095546909
"(2331, '9807')",0.010331454
"(2331, '1985')",0.591997802
"(2331, '4475')",0.006772753
"(2331, '28504')",0.574384153
"(2331, '43365')",0.591839194
"(2331, '2025')",0.0062254
"(2331, '19891')",0.007798585
"(2331, '22993')",0.023645604
"(2331, '15552')",0.566736162
"(2331, '3045')",0.011820871
"(2331, '23856')",0.02556262
"(2331, '30369')",0.54583317
"(2331, '18287')",0.432264358
"(2331, '34093')",0.009355555
"(2331, '30804')",0.007677425
"(2331, '27738')",0.009496409
"(2331, '41928')",0.006641827
"(26, '37958')",0.490951151
"(26, '35903')",0.023672307
"(26, '18920')",0.389690608
"(26, '20805')",0.00551068
"(26, '9284')",0.006597695
"(26, '28099')",0.005033897
"(26, '31641')",0.083790325
"(26, '29594')",0.004333996
"(26, '41248')",0.007126926
"(26, '1133')",0.571527123
"(26, '9096')",0.007438445
"(26, '28337')",0.004998712
"(26, '41536')",0.008892293
"(26, '43380')",0.201305136
"(26, '26093')",0.542977095
"(26, '16926')",0.006959862
"(26, '39393')",0.384514779
"(26, '40209')",0.417027563
"(26, '5012')",0.004510362
"(26, '7167')",0.541863739
"(26, '41187')",0.39024058
"(26, '25145')",0.005306499
"(26, '14421')",0.006983115
"(26, '34191')",0.006302919
"(26, '22169')",0.004820749
"(26, '21423')",0.004878046
"(26, '18913')",0.00696998
"(26, '20454')",0.0060046
"(26, '25016')",0.006077701
"(26, '37445')",0.005983868
"(26, '31304')",0.012146084
"(26, '29256')",0.005781587
"(26, '43426')",0.063383378
"(26, '9522')",0.006515699
"(26, '31584')",0.006052767
"(26, '10780')",0.008973705
"(26, '37959')",0.300459743
"(26, '29425')",0.005604187
"(26, '24227')",0.260909528
"(26, '16591')",0.005380843
"(26, '43500')",0.513658047
"(26, '20013')",0.005088689
"(26, '5793')",0.005165599
"(26, '20681')",0.005387413
"(26, '25287')",0.005655804
"(26, '545')",0.008181619
"(26, '37951')",0.008733029
"(26, '39394')",0.496529132
"(26, '23925')",0.039119508
"(26, '4754')",0.005210008
"(26, '4171')",0.00630527
"(26, '27473')",0.008139638
"(26, '10663')",0.006406477
"(26, '7789')",0.507576287
"(26, '12406')",0.004751803
"(26, '16181')",0.010440079
"(26, '11552')",0.00681838
"(26, '20003')",0.007102838
"(26, '35562')",0.008510132
"(26, '15355')",0.006374746
"(26, '3475')",0.006297146
"(26, '1423')",0.005016969
"(26, '20419')",0.005487016
"(26, '9918')",0.005711551
"(26, '19017')",0.00849144
"(26, '21195')",0.005511004
"(26, '24353')",0.009222258
"(26, '10634')",0.009623567
"(26, '3072')",0.005395076
"(26, '26961')",0.008514948
"(26, '27176')",0.49599418
"(26, '19901')",0.465997517
"(26, '11253')",0.005412714
"(26, '43412')",0.008701159
"(26, '31314')",0.007387916
"(26, '40510')",0.353857756
"(26, '37583')",0.006885495
"(26, '7673')",0.006618753
"(26, '16889')",0.01085656
"(26, '13524')",0.261990935
"(26, '11864')",0.007256296
"(26, '4486')",0.005269453
"(26, '41137')",0.006660477
"(26, '39617')",0.007420024
"(26, '28589')",0.021541901
"(26, '40157')",0.014999777
"(26, '20954')",0.537297547
"(26, '4252')",0.005605019
"(26, '41186')",0.359589607
"(26, '9422')",0.507682681
"(26, '34346')",0.420420587
"(26, '43570')",0.007677069
"(26, '12019')",0.005495335
"(26, '16190')",0.007563785
"(26, '24901')",0.523340702
"(26, '28573')",0.544970036
"(26, '29182')",0.00686407
"(26, '5603')",0.005010033
"(26, '38035')",0.004982639
"(26, '42329')",0.005767852
"(3342, '23001')",0.618702531
"(3342, '7552')",0.00787125
"(3342, '31650')",0.006566513
"(3342, '12766')",0.006185807
"(3342, '33579')",0.61129266
"(3342, '26041')",0.089494303
"(3342, '42903')",0.007070457
"(3342, '38819')",0.005869288
"(3342, '447')",0.007664235
"(3342, '31667')",0.006254097
"(3342, '40800')",0.007106421
"(3342, '23377')",0.011472674
"(3342, '2684')",0.006679246
"(3342, '15273')",0.010913084
"(3342, '4043')",0.0069474
"(3342, '31481')",0.005391263
"(3342, '41801')",0.016316755
"(3342, '13586')",0.0075709
"(3342, '202')",0.61550808
"(3342, '30430')",0.005331533
"(3342, '23533')",0.628619671
"(3342, '2339')",0.601320684
"(3342, '26049')",0.008012715
"(3342, '31404')",0.6022439
"(3342, '39257')",0.098465703
"(3342, '28673')",0.042779427
"(3342, '26987')",0.612235129
"(3342, '876')",0.00544589
"(3342, '40034')",0.006320995
"(3342, '5904')",0.008759781
"(3342, '31367')",0.006170188
"(3342, '7217')",0.008893676
"(3342, '28275')",0.04132108
"(3342, '130')",0.018612828
"(3342, '29856')",0.365760595
"(3342, '43538')",0.404598266
"(3342, '6784')",0.006308389
"(3342, '3472')",0.608472526
"(3342, '26458')",0.621726513
"(3342, '7805')",0.607507288
"(3342, '15871')",0.006736054
"(3342, '12719')",0.005428887
"(3342, '32874')",0.00682432
"(3342, '36120')",0.006617417
"(3342, '14338')",0.00798515
"(3342, '31383')",0.00664548
"(3342, '16554')",0.618582129
"(3342, '14262')",0.008754003
"(3342, '26885')",0.008272893
"(3342, '5394')",0.006323586
"(3342, '15983')",0.438625842
"(3342, '8694')",0.152521744
"(3342, '12546')",0.602002263
"(3342, '33983')",0.610984504
"(3342, '5447')",0.011071733
"(3342, '414')",0.007950312
"(3342, '37548')",0.008045702
"(3342, '2587')",0.619657815
"(3342, '41509')",0.013380318
"(3342, '2522')",0.00788662
"(3342, '18358')",0.008367312
"(3342, '31799')",0.006914943
"(3342, '38878')",0.035870474
"(3342, '25749')",0.008338545
"(3342, '15618')",0.009752056
"(3342, '16570')",0.00631496
"(3342, '18713')",0.006040183
"(3342, '13481')",0.006862627
"(3342, '10633')",0.597329676
"(3342, '6427')",0.006074737
"(3342, '25436')",0.007256715
"(3342, '16478')",0.006930849
"(3342, '13899')",0.006367422
"(3342, '40792')",0.008369762
"(3342, '22748')",0.622188509
"(3342, '26912')",0.611262679
"(3342, '29812')",0.613787293
"(3342, '14826')",0.007409878
"(3342, '37369')",0.604685962
"(3342, '2183')",0.619580209
"(3342, '26692')",0.608381391
"(3342, '901')",0.005906408
"(3342, '19341')",0.60765779
"(3342, '12253')",0.586506546
"(3342, '22464')",0.62035352
"(3342, '31263')",0.618670166
"(3342, '35503')",0.006496755
"(3342, '2065')",0.616518557
"(3342, '23089')",0.624409378
"(3342, '19295')",0.615943015
"(3342, '30618')",0.006339489
"(3342, '9752')",0.008752692
"(3342, '26132')",0.007453091
"(3342, '5740')",0.603934407
"(3342, '35316')",0.622037888
"(3342, '10889')",0.006426532
"(3342, '28115')",0.006839258
"(3342, '17286')",0.424239427
"(3342, '20435')",0.006276368
"(3342, '18989')",0.006736791
"(837, '41975')",0.005203019
